feature,shap_importance
Add2,0.39195043
Property Type_D,0.21070446
Add3,0.12047388
PPDCategory Type_A,0.06391687
Duration_F,0.052228834
Postcode,0.04972568
Year,0.047985796
Old/New_N,0.03913111
Property Type_F,0.039075468
Property Type_S,0.036775585
Month,0.034091152
Property Type_O,0.026106417
Property Type_T,0.024782201
County,0.016121058
District,0.0055148946
Old/New_Y,0.0
Duration_L,0.0
PPDCategory Type_B,0.0
