feature,mean_importance
Longitude,0.013673140400073069
DistanceSecSchool,0.014040966003670797
Property Size Description,0.014487155427117182
Year,0.016719159500541213
Latitude,0.017109711005795492
DistancePark,0.01757882213353488
Month,0.01770108738525238
UsedProperty,0.02783389764614571
DistanceIFSC,0.031645779127446504
Eircode,0.03384995793902462
DistanceSchool,0.036620229510760716
Apartment,0.03826263519145552
Town,0.04182705212246742
Neighbourhood,1.0290371390509487
