feature,mean_importance
Property Size Description,-0.0020888138966076554
Month,-0.00017433467995848774
DistanceSecSchool,0.0011379048301281558
UsedProperty,0.0015985759065481053
Year,0.004013071890015529
DistanceSchool,0.004135485038465325
Town,0.007716784855735947
Longitude,0.008808452731612437
Apartment,0.01051024491741288
Latitude,0.011958591962969722
Eircode,0.040665772811918834
DistanceIFSC,0.07757291121812322
DistancePark,0.2194016129756681
Neighbourhood,0.8015263662916201
