0,1.052111,1.107403
1,0.991994,1.051583
2,0.937135,1.000721
3,0.887673,0.954705
4,0.842545,0.914226
5,0.801541,0.876685
6,0.76452,0.842262
7,0.730822,0.810578
8,0.700166,0.783359
9,0.670664,0.758942
10,0.645282,0.736836
11,0.621093,0.716153
12,0.598057,0.697553
13,0.577907,0.681212
14,0.560047,0.666578
15,0.542609,0.652587
16,0.526834,0.641144
17,0.51281,0.630477
18,0.499951,0.620893
19,0.487685,0.613635
20,0.477572,0.605755
21,0.469126,0.599292
22,0.460185,0.594033
23,0.452914,0.590131
24,0.446541,0.586468
25,0.438817,0.58207
26,0.433297,0.579198
27,0.428152,0.576741
28,0.424046,0.574228
29,0.419429,0.571207
30,0.414588,0.569479
31,0.41001,0.567387
32,0.405696,0.56499
33,0.402259,0.563907
34,0.397117,0.563178
35,0.393452,0.561108
36,0.388533,0.560224
37,0.384878,0.559545
38,0.381392,0.55858
39,0.376936,0.558064
40,0.374024,0.557172
41,0.371681,0.557089
42,0.369521,0.55688
43,0.367289,0.556245
44,0.365424,0.556047
45,0.362063,0.555222
46,0.359377,0.553719
47,0.357527,0.554135
48,0.355837,0.55366
49,0.353042,0.552845
50,0.351768,0.553036
51,0.349717,0.553172
52,0.347899,0.553337
53,0.345496,0.552884
54,0.343636,0.55306
55,0.341426,0.55263
56,0.338471,0.551389
57,0.33736,0.550728
58,0.335486,0.550277
59,0.33334,0.549674
60,0.331732,0.549649
61,0.330575,0.550042
62,0.328867,0.549601
63,0.326956,0.55007
64,0.325476,0.549242
65,0.323753,0.548968
66,0.322064,0.549598
67,0.321113,0.550021
68,0.320125,0.550398
69,0.318779,0.550536
70,0.317163,0.550718
71,0.315503,0.550172
72,0.314199,0.550671
73,0.313369,0.551564
74,0.311447,0.551523
75,0.310769,0.551919
76,0.309365,0.552123
77,0.308661,0.552452
78,0.306729,0.552507
79,0.306054,0.552859
80,0.304272,0.552291
81,0.302891,0.552455
82,0.301594,0.552357
83,0.300712,0.552172
84,0.298998,0.552574
85,0.297678,0.552566
86,0.296789,0.553031
87,0.295981,0.553457
88,0.295006,0.553543
89,0.29336,0.554267
90,0.291306,0.553961
91,0.289975,0.553949
92,0.288921,0.553876
93,0.287407,0.553485
94,0.285956,0.553404
95,0.284539,0.553046
96,0.283869,0.553031
97,0.282212,0.553952
98,0.281442,0.554134
99,0.280086,0.554863
100,0.278919,0.554732
101,0.277863,0.554728
102,0.277513,0.554956
103,0.276428,0.554937
104,0.275625,0.554726
105,0.27453,0.554267
106,0.273535,0.554298
107,0.273104,0.553898
108,0.272235,0.554179
109,0.271281,0.554437
110,0.270832,0.554576
111,0.269232,0.554641
112,0.268738,0.554784
113,0.26816,0.554904
114,0.266611,0.555062
115,0.266244,0.555061
