feature,mean_importance
Property Size Description,-0.0034442067771378706
DistanceIFSC,0.006854555709730781
Eircode,0.00867606884567751
Month,0.009201559260183467
Longitude,0.013167946228696237
Year,0.01319391359840022
Latitude,0.013679447561689883
DistanceSecSchool,0.01578272459001164
Apartment,0.0176270088809092
DistancePark,0.02833317489333448
DistanceSchool,0.03272227546595326
UsedProperty,0.07047229758256593
Town,0.07522118933752724
Neighbourhood,1.0950854953993632
