feature,shap_importance
Neighbourhood,0.49750863643306303
Town,0.07256181465084495
Eircode,0.018158262737005257
UsedProperty,0.01453862995309692
Longitude,0.012832823077161177
DistanceSchool,0.007626051415260213
Latitude,0.004837997590921381
Apartment,0.003935782382369591
DistanceIFSC,0.003572697925444693
DistancePark,0.003178102917233335
DistanceSecSchool,0.002634656385219803
Month,0.0018540316846370288
Year,0.0017245387108284422
Property Size Description,0.0011400978355639577
