feature,shap_importance
Neighbourhood,0.4594409190584871
Town,0.10147377303828264
DistancePark,0.04553601202085843
Longitude,0.035921479914854226
UsedProperty,0.01713526835815742
Latitude,0.015406526266785014
Month,0.011538690407596593
Apartment,0.007109150513984837
DistanceSecSchool,0.0056545937909360106
Property Size Description,0.0034535934745897607
DistanceSchool,0.0029336254243018003
Year,0.0
Eircode,0.0
DistanceIFSC,0.0
