feature,shap_importance
Neighbourhood,0.5371001691586389
Town,0.06956669229900563
Year,0.03548343617366913
Eircode,0.021647678205259153
DistancePark,0.00891761573958099
UsedProperty,0.008509794908490716
Longitude,0.006859324050951064
Apartment,0.005051647700647976
DistanceSchool,0.004120566869213829
Month,0.001162387778171801
DistanceIFSC,0.0009823523728814101
DistanceSecSchool,0.0008254890922459269
Property Size Description,0.0
Latitude,0.0
