feature,shap_importance
Neighbourhood,0.3896254506238836
Eircode,0.282523773020359
DistancePark,0.2239174765640492
UsedProperty,0.19868852817395688
DistanceIFSC,0.16956873279924076
Town,0.10459872385579091
DistanceSecSchool,0.06691833522508131
Apartment,0.055410933234365974
Year,0.04660188616052534
Longitude,0.03150612059458465
Property Size Description,0.010249756234911304
Latitude,0.009521061094206524
Month,0.008198373955017386
DistanceSchool,0.006344520944478038
