feature,shap_importance
Neighbourhood,0.40914321842562296
Eircode,0.25988780445120896
DistanceIFSC,0.24890359712887344
UsedProperty,0.21499955105580393
DistancePark,0.18543426700833904
Latitude,0.08990902133204051
Town,0.05374559733223472
Longitude,0.04858300771665418
DistanceSchool,0.04449479381756927
Apartment,0.02763325785672067
Year,0.01226161421605799
DistanceSecSchool,0.009418500386601757
Month,0.004373151424045049
Property Size Description,0.0008657770885193441
