feature,shap_importance
Neighbourhood,0.34207984300956085
Town,0.036649948389365555
UsedProperty,0.0
Property Size Description,0.0
Year,0.0
Month,0.0
Apartment,0.0
Eircode,0.0
Latitude,0.0
Longitude,0.0
DistanceIFSC,0.0
DistanceSchool,0.0
DistancePark,0.0
DistanceSecSchool,0.0
