feature,mean_importance
Eircode,-0.00036405095081384344
UsedProperty,-2.8403218824379907e-05
Year,0.0
DistanceSecSchool,0.00030794528605828655
Latitude,0.0008831390666446892
DistanceIFSC,0.0015275500082802985
Longitude,0.0017833734873483275
Apartment,0.0021035752287479224
DistancePark,0.0022914067861037222
Property Size Description,0.0024712329712591073
DistanceSchool,0.003953993109425546
Month,0.004046340380191682
Town,0.026805167951703245
Neighbourhood,1.3236821433912733
