feature,shap_importance
Add2,0.4572251080962376
Property Type_D,0.18742251612250224
Add3,0.05778487057297018
Property Type_O,0.030011166726300463
PPDCategory Type_B,0.019093116546278998
Property Type_F,0.007879820043271778
Month,0.0
Year,0.0
County,0.0
District,0.0
Property Type_S,0.0
Property Type_T,0.0
Old/New_N,0.0
Old/New_Y,0.0
Duration_F,0.0
Duration_L,0.0
PPDCategory Type_A,0.0
Postcode,0.0
