feature,mean_importance
Property Size Description,0.00019574207344197347
Year,0.0002610542476604749
UsedProperty,0.0008803116046135151
DistanceSchool,0.001255378980907007
Latitude,0.0015169796112187272
Apartment,0.0015413126821267164
Eircode,0.0021322121728033607
DistanceSecSchool,0.002745473807853005
Longitude,0.0036430091380415417
DistanceIFSC,0.004850225375067729
Month,0.005666416554768761
Town,0.018058562187629447
DistancePark,0.025976860652635582
Neighbourhood,1.105604017191664
